time_ms,event,duration(ms),copyKind,data_B,streamId
27678,89,0,-1,0,74
27670,83,0,-1,0,90
27677,88,0,-1,0,86
27733,14,0,-1,0,82
27679,90,0,-1,0,78
27679,96,2,-1,0,74
27670,79,0,-1,0,90
27684,14,0,-1,0,74
27649,34,0,-1,0,70
27651,103,0,-1,0,70
27652,83,0,-1,0,70
27652,14,0,-1,0,70
27655,90,0,-1,0,70
27658,14,0,-1,0,70
27679,32,0,-1,0,78
27685,14,0,-1,0,78
27677,14,0,-1,0,86
27716,103,0,-1,0,74
27681,96,2,-1,0,86
27688,14,0,-1,0,78
27691,34,0,-1,0,78
27718,14,0,-1,0,74
27686,34,0,-1,0,86
27734,103,0,-1,0,74
27695,103,0,-1,0,70
27735,101,0,-1,0,74
27740,32,0,-1,0,74
27702,96,3,-1,0,70
27708,82,0,-1,0,70
27709,90,0,-1,0,70
27712,107,6,-1,0,70
27683,15,0,-1,0,98
27718,5,0,-1,0,90
27781,31,0,-1,0,90
27781,14,0,-1,0,94
27781,32,0,-1,0,78
27784,101,0,-1,0,78
27787,88,0,-1,0,78
27795,34,0,-1,0,86
27802,103,0,-1,0,90
27787,96,2,-1,0,94
27803,82,0,-1,0,86
27803,31,0,-1,0,90
27803,96,2,-1,0,90
27805,90,0,-1,0,90
27799,96,6,-1,0,78
27814,96,6,-1,0,86
27805,14,1,-1,0,94
27810,83,0,-1,0,90
27807,14,0,-1,0,78
27829,34,0,-1,0,86
27818,90,0,-1,0,90
27838,14,0,-1,0,86
27827,103,0,-1,0,90
27894,82,0,-1,0,94
27839,101,0,-1,0,86
27844,103,0,-1,0,86
27844,14,0,-1,0,86
27913,88,1,-1,0,94
27833,90,0,-1,0,78
27834,89,1,-1,0,78
27852,14,0,-1,0,90
27845,83,0,-1,0,98
27850,103,0,-1,0,82
27921,14,0,-1,0,94
27866,14,0,-1,0,74
27847,31,1,-1,0,70
27856,34,1,-1,0,70
27946,96,13,-1,0,94
27868,101,1,-1,0,86
27860,90,0,-1,0,90
27870,103,0,-1,0,78
27859,83,4,-1,0,82
27851,96,3,-1,0,98
27883,83,1,-1,0,90
27867,31,4,-1,0,82
27871,107,12,-1,0,82
27868,14,0,-1,0,74
27886,96,9,-1,0,78
27896,14,0,-1,0,78
27896,102,1,-1,0,86
27898,96,7,-1,0,86
27895,101,1,-1,0,90
28106,14,0,-1,0,94
27918,14,0,-1,0,82
27921,32,0,-1,0,82
27871,59,0,-1,0,139
27863,82,0,-1,0,98
28129,103,0,-1,0,94
27887,82,0,-1,0,70
27910,60,0,-1,0,156
27902,60,0,-1,0,148
27881,14,0,-1,0,74
27892,101,2,-1,0,70
27884,82,0,-1,0,74
27870,103,0,-1,0,98
27910,32,0,-1,0,70
27911,14,0,-1,0,78
27921,103,0,-1,0,86
27901,103,0,-1,0,74
27924,82,0,-1,0,86
27957,94,0,-1,0,165
28203,90,3,-1,0,94
27958,60,0,-1,0,166
27916,59,0,-1,0,120
27926,96,7,-1,0,78
27934,14,0,-1,0,78
27934,31,3,-1,0,78
27893,83,0,-1,0,98
27933,103,0,-1,0,74
27933,90,2,-1,0,74
27920,101,0,-1,0,90
27940,60,0,-1,0,102
27936,94,0,-1,0,138
27940,60,0,-1,0,103
27895,32,0,-1,0,98
27937,59,0,-1,0,138
27963,101,1,-1,0,86
27980,102,3,-1,0,82
27912,103,0,-1,0,98
27937,94,0,-1,0,139
27966,58,0,-1,0,78
27938,59,0,-1,0,138
27938,94,0,-1,0,138
28004,82,0,-1,0,82
27973,82,0,-1,0,90
27981,59,0,-1,0,156
27939,94,0,-1,0,138
27919,103,0,-1,0,98
27968,60,0,-1,0,148
27939,94,0,-1,0,139
27939,60,0,-1,0,139
27944,94,0,-1,0,102
27983,59,0,-1,0,157
28237,94,0,-1,0,112
27996,94,0,-1,0,120
27945,59,0,-1,0,102
27941,59,0,-1,0,138
27996,94,0,-1,0,121
27970,60,0,-1,0,148
28025,60,0,-1,0,165
27946,59,0,-1,0,102
27942,94,0,-1,0,138
27943,60,0,-1,0,138
27971,60,0,-1,0,148
27998,59,0,-1,0,120
27943,59,0,-1,0,138
27959,32,0,-1,0,98
27998,94,0,-1,0,121
27947,94,0,-1,0,103
27972,59,0,-1,0,147
27948,82,0,-1,0,70
27983,83,1,-1,0,98
28261,98,0,-1,0,94
27973,59,0,-1,0,147
27988,59,0,-1,0,156
28001,94,0,-1,0,120
27956,90,5,-1,0,74
27989,94,0,-1,0,157
27974,60,0,-1,0,148
27999,29,0,-1,0,74
28341,99,0,-1,0,94
28341,114,6,-1,0,94
27989,94,1,-1,0,129
28030,60,0,-1,0,165
28003,60,0,-1,0,120
27991,90,1,-1,0,98
28036,82,0,-1,0,70
28031,60,0,-1,0,166
28031,92,0,-1,0,74
28038,82,0,-1,0,74
28031,82,0,-1,0,82
28007,89,4,-1,0,90
28014,102,3,-1,0,98
28027,14,0,-1,0,98
28050,98,0,-1,0,82
28065,82,0,-1,0,78
28078,82,0,-1,0,90
28048,101,1,-1,0,98
28090,92,0,-1,0,90
28065,59,0,-1,0,129
28067,94,0,-1,0,129
28068,60,0,-1,0,130
28070,59,0,-1,0,130
28073,94,0,-1,0,129
28074,60,0,-1,0,130
28101,114,39,-1,0,98
28179,99,0,-1,0,98
28127,5,1,-1,0,82
28187,105,0,-1,0,98
28348,15,0,-1,0,94
28184,5,0,-1,0,78
28186,105,0,-1,0,70
28336,15,0,-1,0,74
28348,105,0,-1,0,90
28348,105,0,-1,0,82
28350,7,0,-1,0,86
28350,5,0,-1,0,86
28351,5,0,-1,0,78
28354,5,0,-1,0,82
28352,9,0,-1,0,86
28352,8,0,-1,0,94
28353,5,0,-1,0,74
28354,5,0,-1,0,90
28354,8,0,-1,0,98
28354,8,0,-1,0,98
28355,5,0,-1,0,78
28355,5,0,-1,0,94
28356,9,0,-1,0,78
28446,8,0,-1,0,86
28491,5,0,-1,0,90
28539,8,0,-1,0,82
28539,8,0,-1,0,98
28540,5,0,-1,0,90
28542,11,0,-1,0,86
28540,5,0,-1,0,78
28542,9,0,-1,0,86
28542,8,0,-1,0,78
28542,5,0,-1,0,70
28542,8,0,-1,0,82
28543,5,0,-1,0,78
28544,10,0,-1,0,94
28544,8,0,-1,0,94
28544,10,0,-1,0,82
28544,12,0,-1,0,94
28545,11,0,-1,0,86
28546,10,0,-1,0,98
28546,13,0,-1,0,90
28547,8,0,-1,0,82
28547,8,0,-1,0,70
28548,19,2,-1,0,70
28590,14,0,-1,0,70
28562,8,0,-1,0,78
28565,10,0,-1,0,98
28566,11,0,-1,0,82
28567,5,0,-1,0,90
28599,5,0,-1,0,70
28599,11,0,-1,0,70
28588,10,0,-1,0,74
28603,31,2,-1,0,70
28622,57,3,-1,0,70
28589,11,0,-1,0,74
28592,5,0,-1,0,74
28592,5,0,-1,0,74
28592,10,0,-1,0,94
28593,11,0,-1,0,82
28595,5,0,-1,0,82
28630,10,0,-1,0,70
28631,32,0,-1,0,70
28599,11,0,-1,0,86
28639,5,1,-1,0,94
28661,5,0,-1,0,98
28661,5,0,-1,0,82
28661,8,0,-1,0,94
28661,8,0,-1,0,86
28662,8,0,-1,0,90
28664,5,0,-1,0,70
28662,11,0,-1,0,74
28681,36,0,-1,0,70
28663,11,0,-1,0,98
28665,11,0,-1,0,98
28700,35,0,-1,0,70
28704,35,0,-1,0,70
28666,10,0,-1,0,86
28666,11,0,-1,0,98
28669,5,0,-1,0,74
28670,10,0,-1,0,82
28708,32,0,-1,0,70
28711,39,0,-1,0,70
28715,69,0,-1,0,70
28716,76,0,-1,0,70
28716,84,0,-1,0,70
28719,87,1,-1,0,70
28672,5,0,-1,0,98
28721,82,2,-1,0,70
28673,15,0,-1,0,94
28673,5,0,-1,0,82
28674,15,0,-1,0,74
28674,16,0,-1,0,74
28712,39,2,-1,0,94
28682,36,3,-1,0,82
28675,18,0,-1,0,78
28685,29,0,-1,0,82
28724,83,0,-1,0,70
28725,36,1,-1,0,94
28678,16,0,-1,0,74
28706,35,4,-1,0,98
28685,14,0,-1,0,74
28685,29,0,-1,0,74
28716,14,0,-1,0,86
28727,101,0,-1,0,70
28722,34,2,-1,0,98
28721,32,0,-1,0,82
28716,31,1,-1,0,74
28727,36,1,-1,0,78
28730,82,0,-1,0,70
28741,31,3,-1,0,90
28731,33,7,-1,0,86
28745,39,1,-1,0,98
28732,32,0,-1,0,74
28757,36,1,-1,0,90
28759,39,1,-1,0,90
28744,36,1,-1,0,74
28754,14,0,-1,0,98
28747,14,0,-1,0,74
28754,36,0,-1,0,86
28755,31,1,-1,0,78
28753,57,3,-1,0,82
28766,14,0,-1,0,98
28764,35,1,-1,0,78
28767,57,6,-1,0,98
28737,82,0,-1,0,70
28761,31,1,-1,0,82
28765,35,1,-1,0,74
28767,57,6,-1,0,86
28783,62,6,-1,0,94
28772,36,0,-1,0,82
28779,31,0,-1,0,78
28773,31,1,-1,0,82
28737,96,2,-1,0,70
28779,14,0,-1,0,74
28740,101,0,-1,0,70
28779,62,3,-1,0,74
28742,103,0,-1,0,70
28800,62,8,-1,0,90
28810,35,0,-1,0,90
28744,82,0,-1,0,70
28795,62,6,-1,0,78
28794,32,0,-1,0,86
28804,14,0,-1,0,94
28792,14,0,-1,0,82
28804,32,0,-1,0,78
28807,36,0,-1,0,94
28807,31,0,-1,0,94
28802,36,0,-1,0,82
28803,31,0,-1,0,86
28809,34,0,-1,0,78
28806,35,0,-1,0,74
28806,14,0,-1,0,74
28807,32,0,-1,0,74
28806,32,0,-1,0,86
28829,62,2,-1,0,90
28813,36,0,-1,0,78
28832,36,0,-1,0,90
28792,36,0,-1,0,98
28814,67,0,-1,0,94
28814,71,0,-1,0,94
28836,67,0,-1,0,90
28817,31,0,-1,0,82
28763,14,0,-1,0,70
28813,66,3,-1,0,74
28764,96,6,-1,0,70
28817,71,0,-1,0,78
28818,70,0,-1,0,78
28837,70,0,-1,0,90
28821,62,2,-1,0,82
28779,14,0,-1,0,70
28808,34,0,-1,0,98
28808,35,0,-1,0,98
28824,39,0,-1,0,82
28808,31,0,-1,0,98
28780,31,0,-1,0,70
28824,66,3,-1,0,82
28818,83,0,-1,0,78
28816,77,0,-1,0,86
28816,79,0,-1,0,86
28816,83,0,-1,0,94
28817,83,0,-1,0,86
28792,83,1,-1,0,70
28837,81,0,-1,0,90
28829,79,0,-1,0,82
28838,85,0,-1,0,90
28819,85,0,-1,0,74
28820,81,0,-1,0,78
28818,85,0,-1,0,86
28819,86,1,-1,0,74
28830,81,0,-1,0,82
28820,81,0,-1,0,86
28816,31,1,-1,0,70
28826,101,1,-1,0,70
28836,83,1,-1,0,70
28823,82,0,-1,0,78
28817,82,0,-1,0,98
28839,94,0,-1,0,103
28822,82,0,-1,0,74
28825,88,0,-1,0,78
28824,88,0,-1,0,86
28835,6,0,-1,0,82
28826,34,0,-1,0,94
28826,14,0,-1,0,78
28829,82,0,-1,0,94
28831,103,0,-1,0,78
28839,105,0,-1,0,98
28889,83,0,-1,0,86
28892,96,2,-1,0,86
28889,96,2,-1,0,78
28892,31,0,-1,0,78
28895,14,0,-1,0,86
28898,34,0,-1,0,86
28900,103,0,-1,0,86
28889,14,0,-1,0,90
28912,90,0,-1,0,94
28893,96,2,-1,0,74
28902,32,0,-1,0,86
28904,102,0,-1,0,86
28913,32,0,-1,0,94
28901,14,0,-1,0,78
28902,82,0,-1,0,78
28919,103,0,-1,0,94
28958,102,1,-1,0,86
28972,82,0,-1,0,86
28901,14,0,-1,0,90
28973,32,0,-1,0,86
28984,101,0,-1,0,86
28903,31,0,-1,0,78
28904,96,7,-1,0,90
28930,34,0,-1,0,94
28931,101,0,-1,0,94
28939,103,0,-1,0,94
28921,82,0,-1,0,78
28922,14,0,-1,0,90
28930,34,0,-1,0,90
28931,102,0,-1,0,90
28917,90,0,-1,0,74
28918,102,0,-1,0,74
28951,96,6,-1,0,94
28927,82,0,-1,0,74
28944,14,0,-1,0,90
28940,96,3,-1,0,78
28943,14,0,-1,0,78
28969,34,0,-1,0,94
28951,82,0,-1,0,90
28949,89,1,-1,0,78
28949,31,0,-1,0,74
28972,83,1,-1,0,94
28969,103,0,-1,0,70
28955,83,0,-1,0,82
28961,103,0,-1,0,98
28999,103,0,-1,0,94
28959,101,0,-1,0,82
28959,107,7,-1,0,90
28958,107,6,-1,0,74
28966,90,0,-1,0,74
28964,34,0,-1,0,98
28964,101,0,-1,0,98
28978,14,0,-1,0,74
28978,83,1,-1,0,74
29041,101,2,-1,0,86
29096,82,0,-1,0,94
28963,96,4,-1,0,82
28974,59,0,-1,0,102
28980,14,0,-1,0,74
28968,14,0,-1,0,98
28982,107,6,-1,0,74
29101,14,0,-1,0,94
28976,60,0,-1,0,102
29000,103,0,-1,0,74
29000,82,0,-1,0,74
28977,60,0,-1,0,102
29006,83,1,-1,0,90
29094,103,0,-1,0,86
29147,14,0,-1,0,94
28978,94,0,-1,0,103
28976,96,4,-1,0,82
28981,101,0,-1,0,82
28986,103,0,-1,0,82
28980,59,0,-1,0,103
29008,59,0,-1,0,147
29206,31,8,-1,0,94
29099,60,0,-1,0,156
29096,59,0,-1,0,157
28984,89,5,-1,0,70
29010,59,0,-1,0,147
28991,31,1,-1,0,82
28993,96,12,-1,0,82
29009,102,1,-1,0,82
29024,103,0,-1,0,82
29016,96,3,-1,0,90
29102,90,0,-1,0,86
29076,82,0,-1,0,70
29024,82,0,-1,0,90
29019,103,0,-1,0,78
29019,82,0,-1,0,78
29029,32,0,-1,0,82
29008,96,7,-1,0,98
29032,102,3,-1,0,90
29044,103,0,-1,0,90
29094,82,0,-1,0,70
29265,59,0,-1,0,112
29266,60,0,-1,0,112
29049,82,0,-1,0,74
29018,96,3,-1,0,98
29041,14,0,-1,0,78
29044,111,7,-1,0,78
29054,82,0,-1,0,78
29268,94,0,-1,0,112
29065,31,0,-1,0,82
29269,94,0,-1,0,111
29057,90,2,-1,0,78
29071,88,0,-1,0,82
29032,90,0,-1,0,98
29073,14,0,-1,0,78
29034,32,0,-1,0,98
29074,90,0,-1,0,82
29043,101,1,-1,0,98
29047,96,8,-1,0,98
29085,101,1,-1,0,82
29096,103,0,-1,0,82
29096,83,1,-1,0,82
29070,59,0,-1,0,139
29274,60,0,-1,0,112
29074,59,0,-1,0,148
29058,14,0,-1,0,98
29276,89,5,-1,0,94
29167,60,0,-1,0,157
29070,102,1,-1,0,98
29287,90,5,-1,0,94
29169,60,0,-1,0,156
29080,83,1,-1,0,98
29168,60,0,-1,0,157
29119,14,0,-1,0,82
29077,60,0,-1,0,148
29074,94,0,-1,0,139
29074,59,0,-1,0,138
29351,90,5,-1,0,94
29357,99,0,-1,0,94
29363,14,0,-1,0,94
29085,59,0,-1,0,129
29087,60,0,-1,0,129
29123,94,0,-1,0,166
29076,94,0,-1,0,139
29086,60,0,-1,0,121
29080,94,0,-1,0,148
29132,103,0,-1,0,82
29081,94,0,-1,0,147
29081,94,0,-1,0,148
29101,90,5,-1,0,90
29094,98,0,-1,0,74
29094,114,31,-1,0,74
29154,31,2,-1,0,82
29120,31,3,-1,0,98
29140,38,20,-1,0,90
29167,83,2,-1,0,82
29223,38,21,-1,0,86
29141,102,3,-1,0,98
29158,92,0,-1,0,74
29164,14,0,-1,0,74
29155,58,0,-1,0,98
29186,58,0,-1,0,82
29165,99,0,-1,0,78
29157,94,0,-1,0,129
29157,60,0,-1,0,130
29158,94,0,-1,0,130
29159,59,0,-1,0,130
29160,60,0,-1,0,129
29161,94,0,-1,0,129
29162,59,0,-1,0,129
29163,60,0,-1,0,130
29164,94,0,-1,0,130
29194,82,0,-1,0,82
29184,92,0,-1,0,98
29245,14,0,-1,0,82
29242,90,5,-1,0,98
29254,14,0,-1,0,98
29291,105,2,-1,0,82
29164,105,0,-1,0,74
29262,105,0,-1,0,86
29217,5,0,-1,0,70
29219,5,0,-1,0,90
29351,15,0,-1,0,74
29363,15,0,-1,0,78
29364,5,0,-1,0,74
29366,5,0,-1,0,74
29366,7,0,-1,0,86
29367,5,1,-1,0,82
29368,8,0,-1,0,86
29369,8,0,-1,0,78
29369,5,0,-1,0,90
29369,5,0,-1,0,98
29370,10,0,-1,0,78
29370,8,0,-1,0,70
29371,9,0,-1,0,70
29372,10,0,-1,0,74
29375,5,0,-1,0,86
29375,5,0,-1,0,98
29376,8,0,-1,0,86
29441,11,0,-1,0,98
29441,10,0,-1,0,90
29446,9,0,-1,0,82
29447,8,0,-1,0,82
29448,5,0,-1,0,98
29449,5,0,-1,0,86
29449,5,0,-1,0,70
29449,10,0,-1,0,82
29450,8,0,-1,0,94
29451,11,0,-1,0,90
29451,11,0,-1,0,82
29453,10,0,-1,0,74
29453,11,0,-1,0,98
29454,10,0,-1,0,90
29454,5,0,-1,0,78
29454,5,0,-1,0,94
29454,5,0,-1,0,74
29455,8,0,-1,0,70
29455,12,0,-1,0,98
29455,11,0,-1,0,86
29462,5,0,-1,0,98
29469,8,0,-1,0,94
29467,8,0,-1,0,82
29468,5,0,-1,0,82
29476,8,0,-1,0,78
29487,5,0,-1,0,70
29487,10,0,-1,0,70
29491,8,0,-1,0,78
29491,5,0,-1,0,70
29502,5,0,-1,0,74
29504,5,0,-1,0,86
29504,11,0,-1,0,74
29504,5,0,-1,0,98
29505,11,0,-1,0,94
29506,5,0,-1,0,70
29507,10,0,-1,0,82
29638,10,0,-1,0,98
29637,9,0,-1,0,70
29659,5,0,-1,0,98
29681,5,0,-1,0,70
29681,8,0,-1,0,98
29683,8,0,-1,0,86
29682,10,0,-1,0,94
29682,8,0,-1,0,94
29705,36,1,-1,0,70
29717,34,2,-1,0,70
29732,36,0,-1,0,70
29683,11,0,-1,0,98
29756,31,0,-1,0,70
29684,10,0,-1,0,86
29779,34,0,-1,0,70
29684,9,0,-1,0,86
29783,35,0,-1,0,70
29685,10,0,-1,0,98
29687,5,0,-1,0,74
29690,8,0,-1,0,78
29690,8,0,-1,0,86
29690,8,0,-1,0,98
29691,10,0,-1,0,86
29691,19,2,-1,0,98
29731,14,0,-1,0,94
29701,38,20,-1,0,98
29747,32,0,-1,0,94
29742,36,1,-1,0,90
29744,31,2,-1,0,90
29745,31,2,-1,0,98
29772,57,6,-1,0,94
29761,39,1,-1,0,98
29790,34,1,-1,0,94
29793,39,0,-1,0,94
29770,14,0,-1,0,98
29772,57,6,-1,0,98
29781,36,0,-1,0,98
29809,14,0,-1,0,94
29692,8,0,-1,0,86
29816,34,0,-1,0,94
29817,36,0,-1,0,94
29695,10,0,-1,0,86
29818,31,0,-1,0,94
29699,36,3,-1,0,82
29799,31,0,-1,0,90
29703,38,20,-1,0,86
29728,36,3,-1,0,86
29723,5,0,-1,0,78
29735,32,0,-1,0,74
29735,32,0,-1,0,82
29739,34,2,-1,0,86
29742,35,2,-1,0,86
29746,14,0,-1,0,86
29749,32,0,-1,0,86
29749,33,7,-1,0,74
29739,34,2,-1,0,78
29818,14,0,-1,0,98
29819,32,0,-1,0,98
29764,31,0,-1,0,74
29764,31,0,-1,0,82
29769,34,1,-1,0,86
29771,36,0,-1,0,74
29824,34,0,-1,0,98
29824,35,0,-1,0,98
29773,57,6,-1,0,82
29782,36,0,-1,0,82
29783,31,1,-1,0,82
29791,34,1,-1,0,82
29795,14,0,-1,0,74
29785,57,6,-1,0,78
29799,34,0,-1,0,86
29800,36,0,-1,0,82
29802,32,0,-1,0,86
29808,34,0,-1,0,82
29810,36,0,-1,0,82
29810,31,0,-1,0,86
29825,16,0,-1,0,94
29820,39,0,-1,0,74
29827,34,0,-1,0,94
29820,62,2,-1,0,74
29820,32,0,-1,0,82
29819,39,0,-1,0,78
29823,14,0,-1,0,86
29823,14,0,-1,0,82
29823,10,0,-1,0,82
29826,36,0,-1,0,86
29826,31,0,-1,0,86
29826,62,2,-1,0,86
29832,70,0,-1,0,94
29829,39,0,-1,0,86
29832,5,0,-1,0,94
29829,35,0,-1,0,82
29787,5,0,-1,0,70
29832,83,0,-1,0,94
29787,10,0,-1,0,70
29790,15,0,-1,0,70
29834,70,0,-1,0,86
29834,76,0,-1,0,86
29833,67,0,-1,0,82
29833,69,0,-1,0,82
29825,31,0,-1,0,98
29825,32,0,-1,0,98
29825,62,2,-1,0,98
29833,82,0,-1,0,94
29833,75,0,-1,0,82
29794,67,0,-1,0,70
29828,36,0,-1,0,98
29794,70,0,-1,0,70
29834,82,0,-1,0,82
29834,86,4,-1,0,94
29835,82,0,-1,0,86
29795,82,0,-1,0,70
29835,83,0,-1,0,78
29795,80,0,-1,0,70
29835,86,1,-1,0,78
29832,74,0,-1,0,98
29832,80,0,-1,0,98
29833,81,0,-1,0,98
29834,83,0,-1,0,98
29827,16,0,-1,0,90
29827,34,0,-1,0,90
29827,5,0,-1,0,90
29831,67,0,-1,0,90
29832,74,0,-1,0,90
29832,78,0,-1,0,90
29832,82,0,-1,0,90
29832,80,0,-1,0,90
29837,6,0,-1,0,90
29892,14,0,-1,0,86
29892,90,0,-1,0,78
29895,101,0,-1,0,78
29957,14,0,-1,0,98
29961,96,2,-1,0,98
29957,85,0,-1,0,82
29957,82,0,-1,0,82
29957,90,0,-1,0,74
29968,101,0,-1,0,86
29963,83,0,-1,0,94
29963,82,0,-1,0,94
29964,32,0,-1,0,98
29964,96,2,-1,0,98
29967,101,0,-1,0,98
29963,82,0,-1,0,78
29964,82,0,-1,0,78
29973,14,0,-1,0,86
29967,101,0,-1,0,94
29967,34,0,-1,0,90
29981,14,0,-1,0,86
29967,96,2,-1,0,90
29982,89,0,-1,0,86
29966,101,0,-1,0,70
29974,34,0,-1,0,98
29974,90,0,-1,0,98
29969,83,0,-1,0,70
29964,96,2,-1,0,74
29984,32,0,-1,0,86
29978,88,0,-1,0,98
29979,82,0,-1,0,98
30002,14,0,-1,0,86
30003,82,0,-1,0,86
29973,32,0,-1,0,82
29979,34,0,-1,0,82
30004,96,7,-1,0,86
29972,101,0,-1,0,70
30014,102,0,-1,0,86
30022,103,0,-1,0,86
29995,14,0,-1,0,94
30023,82,0,-1,0,86
29973,96,2,-1,0,74
29980,96,6,-1,0,90
29997,96,6,-1,0,94
29999,83,0,-1,0,90
29989,32,0,-1,0,82
30009,34,0,-1,0,98
30011,102,0,-1,0,98
30020,14,0,-1,0,98
29992,31,0,-1,0,78
30029,31,1,-1,0,86
29978,14,0,-1,0,74
30020,103,0,-1,0,94
30009,14,0,-1,0,78
30021,101,0,-1,0,98
29988,96,7,-1,0,74
30004,31,1,-1,0,82
29997,82,0,-1,0,74
29994,14,0,-1,0,70
30024,96,3,-1,0,90
29995,82,0,-1,0,70
30028,31,0,-1,0,90
30029,96,3,-1,0,90
30007,102,0,-1,0,74
30032,32,0,-1,0,94
30014,103,0,-1,0,74
30040,32,0,-1,0,98
30035,83,1,-1,0,90
30056,96,8,-1,0,86
30037,14,0,-1,0,90
30037,31,1,-1,0,90
30063,103,0,-1,0,98
30046,34,1,-1,0,90
30021,32,0,-1,0,74
30059,83,1,-1,0,90
30014,96,3,-1,0,70
30066,14,0,-1,0,86
30068,14,0,-1,0,98
30035,102,1,-1,0,78
30077,82,0,-1,0,94
30089,102,3,-1,0,98
30066,96,3,-1,0,82
30031,107,6,-1,0,74
30039,90,0,-1,0,74
30080,14,0,-1,0,94
30075,34,0,-1,0,82
30082,82,0,-1,0,90
30048,31,1,-1,0,78
30029,107,6,-1,0,70
30058,101,1,-1,0,78
30093,94,0,-1,0,156
30048,14,0,-1,0,70
30085,94,0,-1,0,120
30095,60,0,-1,0,157
30096,94,0,-1,0,156
30073,83,1,-1,0,74
30050,31,1,-1,0,70
30117,60,0,-1,0,130
30060,101,1,-1,0,70
30099,101,0,-1,0,86
30102,82,0,-1,0,82
30072,82,0,-1,0,70
30089,90,0,-1,0,90
30103,14,0,-1,0,82
30096,103,0,-1,0,90
30077,59,0,-1,0,148
30114,102,1,-1,0,82
30099,83,2,-1,0,90
30124,82,0,-1,0,82
30113,90,2,-1,0,86
30085,14,0,-1,0,78
30133,103,0,-1,0,86
30081,101,0,-1,0,74
30076,59,0,-1,0,103
30079,60,0,-1,0,103
30149,82,0,-1,0,86
30079,90,0,-1,0,70
30154,59,0,-1,0,112
30108,14,0,-1,0,78
30153,14,0,-1,0,98
30156,32,0,-1,0,98
30136,105,0,-1,0,90
30156,60,0,-1,0,111
30136,90,2,-1,0,90
30156,60,0,-1,0,112
30107,14,0,-1,0,74
30131,60,0,-1,0,166
30169,60,0,-1,0,156
30129,101,2,-1,0,78
30112,111,7,-1,0,74
30122,82,0,-1,0,74
30122,82,0,-1,0,70
30154,60,0,-1,0,121
30158,59,0,-1,0,112
30171,59,0,-1,0,156
30171,60,0,-1,0,156
30139,14,0,-1,0,74
30156,60,0,-1,0,120
30162,14,0,-1,0,82
30172,60,0,-1,0,156
30173,34,2,-1,0,82
30157,94,0,-1,0,120
30188,60,0,-1,0,129
30187,59,0,-1,0,130
30187,94,0,-1,0,130
30182,102,3,-1,0,82
30144,59,0,-1,0,138
30195,14,0,-1,0,82
30148,59,0,-1,0,147
30196,94,0,-1,0,165
30149,94,0,-1,0,148
30179,83,7,-1,0,94
30150,94,0,-1,0,147
30143,94,0,-1,0,102
30161,60,0,-1,0,121
30189,59,0,-1,0,129
30198,94,0,-1,0,165
30175,59,0,-1,0,156
30152,59,0,-1,0,147
30144,94,0,-1,0,102
30152,59,0,-1,0,148
30152,94,0,-1,0,148
30191,59,0,-1,0,130
30176,94,0,-1,0,156
30153,94,0,-1,0,147
30219,38,20,-1,0,90
30200,59,0,-1,0,166
30153,94,0,-1,0,148
30148,59,0,-1,0,138
30146,59,0,-1,0,103
30194,59,0,-1,0,130
30148,59,0,-1,0,139
30194,59,0,-1,0,129
30195,94,0,-1,0,129
30195,114,32,-1,0,86
30148,94,0,-1,0,102
30203,59,0,-1,0,165
30203,94,0,-1,0,165
30198,89,6,-1,0,98
30175,92,0,-1,0,78
30204,88,2,-1,0,82
30152,89,4,-1,0,70
30215,99,0,-1,0,98
30200,29,0,-1,0,74
30257,98,0,-1,0,78
30273,82,0,-1,0,98
30263,82,0,-1,0,78
30261,38,20,-1,0,82
30239,14,0,-1,0,74
30293,98,0,-1,0,82
30300,14,0,-1,0,82
30258,5,0,-1,0,90
30281,105,0,-1,0,94
30263,15,0,-1,0,78
30291,15,0,-1,0,98
30311,105,0,-1,0,82
30239,15,0,-1,0,74
30266,5,0,-1,0,90
30288,105,0,-1,0,78
30313,7,0,-1,0,90
30313,5,0,-1,0,94
30315,8,0,-1,0,74
30316,8,0,-1,0,98
30316,8,0,-1,0,90
30316,5,0,-1,0,98
30317,5,0,-1,0,98
30317,5,0,-1,0,74
30317,5,0,-1,0,70
30319,5,0,-1,0,98
30320,5,0,-1,0,82
30320,9,0,-1,0,86
30320,9,0,-1,0,90
30321,5,0,-1,0,74
30364,5,0,-1,0,82
30364,8,0,-1,0,82
30364,10,0,-1,0,70
30367,8,0,-1,0,86
30368,5,0,-1,0,90
30393,5,0,-1,0,86
30393,9,0,-1,0,70
30397,5,0,-1,0,74
30464,5,0,-1,0,94
30464,5,0,-1,0,90
30464,5,0,-1,0,78
30466,9,0,-1,0,82
30465,11,0,-1,0,94
30466,11,0,-1,0,78
30466,5,0,-1,0,86
30467,8,0,-1,0,74
30467,5,0,-1,0,74
30468,13,0,-1,0,94
30468,8,0,-1,0,70
30468,5,0,-1,0,90
30468,8,0,-1,0,98
30469,11,0,-1,0,78
30470,12,0,-1,0,90
30471,12,0,-1,0,98
30475,10,0,-1,0,82
30485,10,0,-1,0,70
30485,8,0,-1,0,90
30495,8,0,-1,0,70
30498,5,0,-1,0,74
30498,5,0,-1,0,94
30498,8,0,-1,0,78
30499,10,0,-1,0,82
30501,10,0,-1,0,90
30503,8,0,-1,0,90
30503,10,0,-1,0,78
30505,11,0,-1,0,70
