timestamp,event,duration,deviceId,copyKind,payload,bandwidth,pkt_src,pkt_dst,pid,tid,name,category
1548903851.302995,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.302995,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.302995,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.402806,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): | 10|  0| 90|  0|  0|,0
1548903851.502822,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.502822,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  0|  9| 90|  0|  0|,0
1548903851.602805,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.602805,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.010000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  9| 90|  0|  0|,0
1548903851.702817,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): | 10|  0| 90|  0|  0|,0
1548903851.702817,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.702817,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.802981,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  9|  0| 90|  0|  0|,0
1548903851.902898,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903851.902898,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.002805,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  9|  0| 90|  0|  0|,0
1548903852.102800,-1,0.010000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  9|  0| 90|  0|  0|,0
1548903852.102800,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.102800,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.202803,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.302293,-1,0.010000,0.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core0 (usr|sys|idl|iow|irq): | 10|  0| 90|  0|  0|,0
1548903852.302293,-1,0.010000,1.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core1 (usr|sys|idl|iow|irq): |  9|  0| 90|  0|  0|,0
1548903852.302293,-1,0.010000,2.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core2 (usr|sys|idl|iow|irq): |  0| 10| 90|  0|  0|,0
1548903852.302293,-1,0.000000,3.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core3 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.302293,-1,0.070000,4.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core4 (usr|sys|idl|iow|irq): | 20| 50| 30|  0|  0|,0
1548903852.302293,-1,0.000000,5.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core5 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.302293,-1,0.000000,6.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core6 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
1548903852.302293,-1,0.000000,7.000000,-1,-1,-1,-1,-1,-1,-1,mpstat_core7 (usr|sys|idl|iow|irq): |  0|  0|100|  0|  0|,0
